Date-Time,Radius of Curvature (m),Curve Direction,Off Center Distance (m),Deviated Direction
2021-03-01 09:32:06.716839,117.11893560436211,Straight,0.072,Left
2021-03-01 09:32:07.328596,112.61485885749887,Straight,0.057,Left
2021-03-01 09:32:07.899131,116.15330010057254,Straight,0.057,Left
2021-03-01 09:32:08.492426,72.5768296337648,Left Curve,0.041,Left
2021-03-01 09:32:09.125002,65.45734414946212,Left Curve,0.031,Left
2021-03-01 09:32:09.677382,65.31094943022023,Left Curve,0.031,Left
2021-03-01 09:32:10.230264,66.33559835677902,Left Curve,0.015,Left
2021-03-01 09:32:10.782117,121.50991354455424,Left Curve,0.031,Left
2021-03-01 09:32:11.520364,85.23314453793184,Straight,0.026,Left
2021-03-01 09:32:12.166012,284.50805985793335,Straight,0.026,Left
2021-03-01 09:32:12.800749,3483.225307566804,Straight,0.026,Left
2021-03-01 09:32:13.440542,528.4406501109337,Straight,0.005,Right
2021-03-01 09:32:14.001559,179.2139158160099,Straight,0.021,Left
2021-03-01 09:32:14.722149,160.28387551130442,Left Curve,0.01,Left
2021-03-01 09:32:15.292801,1739.2084005380093,Left Curve,0.0,Right
2021-03-01 09:32:15.882614,3394.527943407694,Left Curve,0.01,Right
2021-03-01 09:32:16.549137,199.93029287882348,Left Curve,0.01,Right
2021-03-01 09:32:17.078140,114.8216447422032,Left Curve,0.021,Right
2021-03-01 09:32:17.609140,112.8233697536647,Left Curve,0.01,Right
2021-03-01 09:32:18.126522,99.06543090858762,Straight,0.01,Right
2021-03-01 09:32:18.848630,270.5657691279853,Left Curve,0.01,Left
2021-03-01 09:32:19.462380,392.96373615057627,Straight,0.031,Left
2021-03-01 09:32:20.031740,429.16825001741415,Straight,0.036,Left
2021-03-01 09:32:20.651923,142.02859065474894,Straight,0.082,Left
2021-03-01 09:32:21.379648,161.0193114021144,Straight,0.082,Left
2021-03-01 09:32:21.962605,137.71192026760212,Straight,0.092,Left
2021-03-01 09:32:22.527259,193.77746077769567,Straight,0.092,Left
2021-03-01 09:32:23.041077,128.7100456958268,Straight,0.098,Left
2021-03-01 09:32:23.717469,94.79846026808517,Straight,0.103,Left
2021-03-01 09:32:24.325995,70.33977025788336,Straight,0.103,Left
2021-03-01 09:32:24.895572,93.3973047193138,Straight,0.103,Left
2021-03-01 09:32:25.437624,76.86415857447739,Straight,0.098,Left
2021-03-01 09:32:26.018838,507.4708314896893,Straight,0.123,Left
2021-03-01 09:32:26.586116,72.46309679727091,Straight,0.108,Left
2021-03-01 09:32:27.189851,148.17586224205442,Straight,0.103,Left
2021-03-01 09:32:27.845548,8393.62614353758,Straight,0.098,Left
2021-03-01 09:32:28.496115,814.8922396820554,Straight,0.123,Left
2021-03-01 09:32:29.125850,1166.4143467656738,Straight,0.128,Left
2021-03-01 09:32:29.676356,133.07776485888178,Straight,0.123,Left
2021-03-01 09:32:30.203108,97.58307100183487,Straight,0.123,Left
2021-03-01 09:32:30.894740,111.5531549293942,Straight,0.128,Left
2021-03-01 09:32:31.432846,120.45166790282326,Straight,0.134,Left
2021-03-01 09:32:31.976036,162.335495166636,Straight,0.128,Left
2021-03-01 09:32:32.651657,120.53043208221638,Straight,0.108,Left
2021-03-01 09:32:33.261724,111.73463173797712,Straight,0.092,Left
2021-03-01 09:32:33.859446,103.57140629709359,Straight,0.082,Left
2021-03-01 09:32:34.417182,185.7915339183155,Straight,0.067,Left
2021-03-01 09:32:35.117464,688.8270190838498,Straight,0.118,Left
2021-03-01 09:32:35.770682,415.3277924197496,Straight,0.134,Left
2021-03-01 09:32:36.475482,156.71497493522207,Straight,0.128,Left
2021-03-01 09:32:37.132214,77.15865460565594,Straight,0.123,Left
2021-03-01 09:32:37.778334,66.69865067451741,Straight,0.103,Left
2021-03-01 09:32:38.382514,56.34131279224834,Straight,0.103,Left
2021-03-01 09:32:39.003836,57.04564691217192,Straight,0.077,Left
2021-03-01 09:32:39.690047,45.956306572044475,Straight,0.067,Left
2021-03-01 09:32:40.336588,57.83489945408155,Straight,0.041,Left
2021-03-01 09:32:40.889920,61.50075108035784,Straight,0.036,Left
2021-03-01 09:32:41.556592,268.6019557891372,Straight,0.062,Left
2021-03-01 09:32:42.262289,122.39290037270328,Straight,0.082,Left
2021-03-01 09:32:42.899389,181.6676536157364,Straight,0.082,Left
2021-03-01 09:32:43.485935,237.66675015378314,Straight,0.082,Left
2021-03-01 09:32:44.045499,302.94006328357506,Straight,0.082,Left
2021-03-01 09:32:44.583501,420.3485010175932,Straight,0.082,Left
2021-03-01 09:32:45.126640,948.9685007510178,Straight,0.072,Left
2021-03-01 09:32:45.776308,2469.7675065498775,Straight,0.062,Left
2021-03-01 09:32:46.425323,4750.177843879376,Straight,0.067,Left
2021-03-01 09:32:47.080370,238.11002790937238,Straight,0.067,Left
2021-03-01 09:32:47.651117,565.8922193715857,Straight,0.072,Left
2021-03-01 09:32:48.195936,531.5733304816869,Straight,0.072,Left
2021-03-01 09:32:48.922740,157.8762486341671,Straight,0.051,Left
2021-03-01 09:32:49.622763,124.3613237870288,Straight,0.067,Left
2021-03-01 09:32:50.259684,139.17584001985813,Straight,0.072,Left
2021-03-01 09:32:50.821928,337.5906103485281,Straight,0.118,Left
2021-03-01 09:32:51.538640,130.11323217001268,Straight,0.118,Left
2021-03-01 09:32:52.178926,97.40208367121222,Straight,0.123,Left
2021-03-01 09:32:52.763170,103.63826068442059,Straight,0.123,Left
2021-03-01 09:32:53.330142,97.13774296827873,Straight,0.118,Left
2021-03-01 09:32:54.034873,121.69883052118381,Straight,0.118,Left
2021-03-01 09:32:54.744260,81.9128467505314,Straight,0.118,Left
2021-03-01 09:32:55.383154,115.63888232465203,Straight,0.123,Left
2021-03-01 09:32:56.019020,284.60151040185644,Straight,0.128,Left
2021-03-01 09:32:56.660784,107.03586990663536,Straight,0.128,Left
2021-03-01 09:32:57.239449,295.343574528415,Straight,0.134,Left
2021-03-01 09:32:57.851873,148.79379763447056,Straight,0.17,Left
2021-03-01 09:32:58.488518,474.83333616837285,Straight,0.175,Left
2021-03-01 09:32:59.083525,283.77756210808144,Straight,0.175,Left
2021-03-01 09:32:59.637730,135.12258731151897,Straight,0.18,Left
2021-03-01 09:33:00.188669,161.37156809886946,Straight,0.17,Left
2021-03-01 09:33:00.823283,116.59800088276657,Straight,0.159,Left
2021-03-01 09:33:01.384580,162.83361483291074,Straight,0.154,Left
2021-03-01 09:33:02.010553,151.69782941676743,Straight,0.149,Left
2021-03-01 09:33:02.629804,115.64364952588774,Straight,0.159,Left
2021-03-01 09:33:03.392330,1454.803495326884,Straight,0.154,Left
2021-03-01 09:33:04.343063,51.23219959625884,Straight,0.185,Left
2021-03-01 09:33:04.984957,65.93295762968984,Straight,0.18,Left
2021-03-01 09:33:05.623445,68.16826458068779,Straight,0.185,Left
2021-03-01 09:33:06.266087,120.88753051657613,Straight,0.18,Left
2021-03-01 09:33:06.888908,114.4318717659875,Straight,0.18,Left
2021-03-01 09:33:07.509661,14881.327404141584,Straight,0.175,Left
2021-03-01 09:33:08.046523,969.0447783557305,Straight,0.175,Left
2021-03-01 09:33:08.755915,311.774587408392,Straight,0.175,Left
2021-03-01 09:33:09.304296,144.80554180462482,Straight,0.175,Left
2021-03-01 09:33:10.042777,130.84547546400205,Straight,0.17,Left
2021-03-01 09:33:10.617189,117.38748651032022,Straight,0.164,Left
2021-03-01 09:33:11.224787,406.40427842091793,Straight,0.164,Left
2021-03-01 09:33:11.955140,127.19649015231795,Straight,0.159,Left
2021-03-01 09:33:13.629095,104.4592065916931,Straight,0.164,Left
2021-03-01 09:33:14.266760,171.9744692798226,Straight,0.175,Left
2021-03-01 09:33:14.927188,87.42218392177321,Straight,0.18,Left
2021-03-01 09:33:15.552745,152.00063308040563,Straight,0.175,Left
2021-03-01 09:33:16.190365,88.45306868538835,Straight,0.17,Left
2021-03-01 09:33:16.854554,73.45862979455325,Straight,0.17,Left
2021-03-01 09:33:17.434574,85.39458978489586,Straight,0.18,Left
2021-03-01 09:33:18.112487,55.10744118377805,Straight,0.17,Left
2021-03-01 09:33:18.753952,60.52072050248875,Straight,0.175,Left
2021-03-01 09:33:19.396363,50.42884187091208,Straight,0.19,Left
2021-03-01 09:33:20.049821,57.9472554171837,Straight,0.195,Left
2021-03-01 09:33:20.666803,21.73936908500425,Straight,0.154,Left
2021-03-01 09:33:21.360175,18.36768027916674,Straight,0.144,Left
2021-03-01 09:33:21.951013,17.04791938674359,Straight,0.324,Left
2021-03-01 09:33:22.596420,16.660503285224465,Straight,0.324,Left
2021-03-01 09:33:23.237687,16.432085662358983,Straight,0.319,Left
2021-03-01 09:33:23.991836,15.557179350070065,Straight,0.324,Left
2021-03-01 09:33:24.718489,15.163236333909492,Straight,0.329,Left
2021-03-01 09:33:25.441073,13.465880978283002,Straight,0.355,Left
2021-03-01 09:33:26.057915,12.356029428970018,Straight,0.385,Left
2021-03-01 09:33:26.634180,10.910090280709088,Straight,0.437,Left
2021-03-01 09:33:27.183675,10.492482788567798,Straight,0.468,Left
2021-03-01 09:33:27.723975,9.71224551498436,Straight,0.498,Left
2021-03-01 09:33:28.357477,7.82959807768359,Straight,0.54,Left
2021-03-01 09:33:28.935579,7.694520778372345,Straight,0.55,Left
2021-03-01 09:33:29.635689,8.137284771137999,Straight,0.529,Left
2021-03-01 09:33:30.276643,8.724004845228956,Straight,0.534,Left
2021-03-01 09:33:30.915643,8.085922065009544,Straight,0.576,Left
2021-03-01 09:33:31.491097,7.567530449019986,Right Curve,0.653,Left
2021-03-01 09:33:32.036810,8.429069296961043,Right Curve,0.678,Left
2021-03-01 09:33:32.734522,8.759600778123643,Right Curve,0.75,Left
2021-03-01 09:33:33.345102,8.818420210472333,Right Curve,0.832,Left
2021-03-01 09:33:34.041777,8.66099760130948,Right Curve,0.899,Left
2021-03-01 09:33:34.574869,8.954777178675071,Right Curve,0.946,Left
2021-03-01 09:33:35.119980,8.962842489015845,Right Curve,0.982,Left
2021-03-01 09:33:35.724450,16.130601893692564,Right Curve,0.956,Left
2021-03-01 09:33:36.359596,12.317521862054488,Right Curve,0.976,Left
2021-03-01 09:33:37.000550,9.927326394237854,Right Curve,0.997,Left
2021-03-01 09:33:37.640256,10.263334319369081,Right Curve,0.987,Left
2021-03-01 09:33:38.278559,10.744729446106083,Right Curve,0.971,Left
2021-03-01 09:33:38.845605,10.808942201387254,Right Curve,0.956,Left
2021-03-01 09:33:39.408842,10.612741741229142,Right Curve,0.966,Left
2021-03-01 09:33:40.087394,11.999229914368655,Right Curve,0.94,Left
2021-03-01 09:33:40.662169,12.271755460386505,Right Curve,0.946,Left
2021-03-01 09:33:41.309580,11.860801752016036,Right Curve,0.966,Left
2021-03-01 09:33:41.908208,9.76577179611967,Right Curve,1.095,Left
2021-03-01 09:33:42.490192,10.411776032132202,Right Curve,1.12,Left
2021-03-01 09:33:43.083251,11.88414694760068,Right Curve,1.167,Left
2021-03-01 09:33:43.663826,11.393699580347912,Right Curve,1.218,Left
2021-03-01 09:33:44.216958,13.85254637709976,Right Curve,1.259,Left
2021-03-01 09:33:44.898684,14.550516042626974,Right Curve,1.305,Left
2021-03-01 09:33:45.500019,12.773825742498893,Right Curve,1.352,Left
2021-03-01 09:33:46.192194,12.716732142097111,Right Curve,1.398,Left
2021-03-01 09:33:46.759705,11.753874017972986,Right Curve,1.475,Left
2021-03-01 09:33:47.442745,13.03007197289314,Right Curve,1.516,Left
2021-03-01 09:33:48.184336,12.20630314885884,Right Curve,1.567,Left
2021-03-01 09:33:48.845618,12.892949794273868,Right Curve,1.547,Left
2021-03-01 09:33:49.592495,16.23800184029328,Right Curve,1.583,Left
2021-03-01 09:33:50.165164,15.30143619742568,Right Curve,1.608,Left
2021-03-01 09:33:50.766689,16.85756977774692,Right Curve,1.634,Left
2021-03-01 09:33:51.379081,16.082549382689002,Right Curve,1.67,Left
2021-03-01 09:33:52.047736,22.094071655533863,Right Curve,1.67,Left
2021-03-01 09:33:52.689402,15.817150541158622,Right Curve,1.706,Left
2021-03-01 09:33:53.273576,18.418517654663358,Right Curve,1.716,Left
2021-03-01 09:33:53.815497,18.575592101822316,Right Curve,1.711,Left
2021-03-01 09:33:54.369965,42.77455220436906,Right Curve,1.706,Left
2021-03-01 09:33:54.928678,37.65504332021441,Right Curve,1.696,Left
2021-03-01 09:33:55.574758,46.52090171199448,Right Curve,1.706,Left
2021-03-01 09:33:56.211045,58.63423844852142,Right Curve,1.665,Left
2021-03-01 09:33:56.788093,73.37300803408979,Right Curve,1.644,Left
2021-03-01 09:33:57.489902,127.54203937233974,Right Curve,1.624,Left
2021-03-01 09:33:58.040301,94.10938966015418,Right Curve,1.608,Left
2021-03-01 09:33:58.594589,123.66818706283942,Right Curve,1.614,Left
2021-03-01 09:33:59.276771,70.46945292603348,Right Curve,1.624,Left
2021-03-01 09:33:59.871916,206.06244300727133,Right Curve,1.614,Left
2021-03-01 09:34:00.564934,50.16545019118995,Right Curve,1.619,Left
2021-03-01 09:34:01.084691,87.48285432284229,Right Curve,1.598,Left
2021-03-01 09:34:01.629125,47.11754527797831,Right Curve,1.608,Left
2021-03-01 09:34:02.293338,43.08243027714745,Right Curve,1.608,Left
2021-03-01 09:34:02.935761,55.858692501788106,Right Curve,1.583,Left
2021-03-01 09:34:03.571113,72.09533306796374,Right Curve,1.557,Left
2021-03-01 09:34:05.172086,77.04830937599569,Right Curve,1.542,Left
2021-03-01 09:34:05.823560,98.18813814897351,Right Curve,1.516,Left
2021-03-01 09:34:06.365711,172.87386746702475,Right Curve,1.485,Left
2021-03-01 09:34:06.907250,137.99234895158722,Right Curve,1.465,Left
2021-03-01 09:34:07.649256,66.56630163591211,Right Curve,1.434,Left
2021-03-01 09:34:08.242938,472.8889636271638,Right Curve,1.413,Left
2021-03-01 09:34:08.836321,42.062645425396646,Right Curve,1.403,Left
2021-03-01 09:34:09.371307,49.717944416986505,Right Curve,1.382,Left
2021-03-01 09:34:09.880547,16.860287927841938,Right Curve,1.439,Left
2021-03-01 09:34:10.590896,16.507875469041235,Right Curve,1.429,Left
